unique_id,ds,LGBMRegressor,y
gama,2023-12-25,2.0424761308282973,0.0
gama,2023-12-26,1.8419508455333535,1.0
gama,2023-12-27,1.8571499978884864,0.0
gama,2023-12-28,1.7963468717415825,0.0
gama,2023-12-29,1.8506864069549747,0.0
gama,2023-12-30,1.7237704962325966,0.0
gama,2023-12-31,1.4582015167883318,0.0
gama,2024-01-01,2.129769699221346,0.0
gama,2024-01-02,1.8697802421628458,1.0
gama,2024-01-03,1.812904368363653,0.0
gama,2024-01-04,1.6866162202063733,2.0
gama,2024-01-05,1.8637617694450836,0.0
gama,2024-01-06,1.8745392134439478,0.0
gama,2024-01-07,1.541562337894319,0.0
gama,2024-01-08,2.7905239628040364,1.0
gama,2024-01-09,2.621669452268548,2.0
gama,2024-01-10,2.6570408552151163,0.0
gama,2024-01-11,2.589557617802778,3.0
gama,2024-01-12,2.9742775586060284,0.0
gama,2024-01-13,2.690663153417292,0.0
gama,2024-01-14,2.375185422784585,1.0
gama,2024-01-15,3.1595422511108726,2.0
gama,2024-01-16,2.9843308932203616,0.0
gama,2024-01-17,2.8414731882339996,2.0
gama,2024-01-18,2.7831271809189464,1.0
gama,2024-01-19,3.0266563611223694,3.0
gama,2024-01-20,2.7243739087277814,1.0
gama,2024-01-21,2.5389089067536617,1.0
gama,2024-01-22,4.211186281621107,6.0
gama,2024-01-23,3.817066721255661,3.0
gama,2024-01-24,3.672130581691754,7.0
gama,2024-01-25,3.625471444384112,3.0
gama,2024-01-26,3.843076470987512,2.0
gama,2024-01-27,3.5280802341660875,4.0
gama,2024-01-28,3.0381654428936855,2.0
gama,2024-01-29,4.606266275140152,5.0
gama,2024-01-30,4.223698238654702,5.0
gama,2024-01-31,3.9617856902588597,3.0
gama,2024-02-01,3.819244261076977,3.0
gama,2024-02-02,3.8232180874368504,6.0
gama,2024-02-03,3.353494535518887,5.0
gama,2024-02-04,2.8591695927397045,5.0
gama,2024-02-05,4.578395151552219,14.0
gama,2024-02-06,3.9862217915720457,17.0
gama,2024-02-07,3.721388455675727,6.0
gama,2024-02-08,3.78654645786189,10.0
gama,2024-02-09,3.790520284221765,8.0
gama,2024-02-10,3.2709303522049367,6.0
gama,2024-02-11,2.826471789524618,6.0
gama,2024-02-12,4.581989269260259,12.0
gama,2024-02-13,3.9898159092800847,6.0
gama,2024-02-14,3.7576803765988522,11.0
gama,2024-02-15,3.6664878715415146,16.0
gama,2024-02-16,3.8344160638225335,7.0
gama,2024-02-17,3.30905591198995,8.0
gama,2024-02-18,2.826471789524618,3.0
guara,2023-12-18,3.005588618614399,2.0
guara,2023-12-19,2.7626916660383625,5.0
guara,2023-12-20,2.7923534168779245,2.0
guara,2023-12-21,2.7043350506889583,1.0
guara,2023-12-22,2.9081515172442227,1.0
guara,2023-12-23,2.2180608992804993,1.0
guara,2023-12-24,1.7595793999326956,2.0
guara,2023-12-25,3.165385934768234,2.0
guara,2023-12-26,2.956968719818265,2.0
guara,2023-12-27,2.934163144700269,1.0
guara,2023-12-28,2.8500385023633226,4.0
guara,2023-12-29,2.9906698621448284,1.0
guara,2023-12-30,2.6866253384600713,0.0
guara,2023-12-31,2.316263619872715,4.0
guara,2024-01-01,3.290247211528311,1.0
guara,2024-01-02,2.993999691930057,5.0
guara,2024-01-03,2.9376201772195794,4.0
guara,2024-01-04,2.8599251360793776,1.0
guara,2024-01-05,3.0752744595610872,1.0
guara,2024-01-06,2.8779563432582584,2.0
guara,2024-01-07,2.5389089067536617,1.0
guara,2024-01-08,4.301654583226051,5.0
guara,2024-01-09,3.8779494131640013,4.0
guara,2024-01-10,3.7552996412430475,5.0
guara,2024-01-11,3.67234858301228,3.0
guara,2024-01-12,3.7991806913867436,5.0
guara,2024-01-13,3.504145241594391,2.0
guara,2024-01-14,3.0654503590791173,0.0
guara,2024-01-15,4.606266275140152,0.0
guara,2024-01-16,4.223698238654702,7.0
guara,2024-01-17,4.008662828887023,4.0
guara,2024-01-18,3.878834632028094,7.0
guara,2024-01-19,4.1549624478805915,6.0
guara,2024-01-20,3.733829260940504,6.0
guara,2024-01-21,3.179857522355926,2.0
guara,2024-01-22,4.805805768264252,7.0
guara,2024-01-23,4.3141437661610285,6.0
guara,2024-01-24,3.9617856902588597,6.0
guara,2024-01-25,3.8443751235535752,1.0
guara,2024-01-26,4.1549624478805915,4.0
guara,2024-01-27,3.6666638527807445,4.0
guara,2024-01-28,3.179857522355926,7.0
guara,2024-01-29,4.831227103524306,8.0
guara,2024-01-30,4.3395651014210825,8.0
guara,2024-01-31,4.008662828887023,5.0
guara,2024-02-01,3.6647261662820827,11.0
guara,2024-02-02,4.07342179495603,11.0
guara,2024-02-03,3.3916200953039004,9.0
guara,2024-02-04,2.9962640982952697,7.0
guara,2024-02-05,4.731112455682244,11.0
guara,2024-02-06,4.022513712495168,14.0
guara,2024-02-07,3.9104367661343136,11.0
guara,2024-02-08,3.6991856747566003,23.0
guara,2024-02-09,4.07342179495603,19.0
guara,2024-02-10,3.5075219063170584,16.0
guara,2024-02-11,2.8688811281414393,7.0
guara,2024-02-12,4.7060929559373115,7.0
guara,2024-02-13,4.142572298815545,12.0
guara,2024-02-14,3.9104367661343136,34.0
guara,2024-02-15,3.819244261076977,23.0
guara,2024-02-16,4.024239439238983,28.0
guara,2024-02-17,3.3916200953039004,26.0
guara,2024-02-18,2.897295152524718,7.0
itapoa,2023-12-11,2.0144186151451593,0.0
itapoa,2023-12-12,1.7818970867339923,0.0
itapoa,2023-12-13,1.8003658918292025,0.0
itapoa,2023-12-14,1.7692897539733434,0.0
itapoa,2023-12-15,1.8203596364466583,0.0
itapoa,2023-12-16,1.6799295759217867,0.0
itapoa,2023-12-17,1.4582015167883318,0.0
itapoa,2023-12-18,2.0556707459036447,0.0
itapoa,2023-12-19,1.804574762318399,0.0
itapoa,2023-12-20,1.8230435674136092,0.0
itapoa,2023-12-21,1.7640728537153127,0.0
itapoa,2023-12-22,1.843037312031065,0.0
itapoa,2023-12-23,1.6674938054755788,0.0
itapoa,2023-12-24,1.4582015167883318,0.0
itapoa,2023-12-25,2.0370962907295658,0.0
itapoa,2023-12-26,1.834301750609444,0.0
itapoa,2023-12-27,1.8230435674136092,0.0
itapoa,2023-12-28,1.7919674295577501,0.0
itapoa,2023-12-29,1.843037312031065,0.0
itapoa,2023-12-30,1.6674938054755788,0.0
itapoa,2023-12-31,1.4869486378479269,0.0
itapoa,2024-01-01,2.0605465599673414,0.0
itapoa,2024-01-02,1.8252721078227259,0.0
itapoa,2024-01-03,1.7583781348115748,0.0
itapoa,2024-01-04,1.7055944271485663,0.0
itapoa,2024-01-05,1.856112674521174,0.0
itapoa,2024-01-06,1.7630001618716151,0.0
itapoa,2024-01-07,1.541562337894319,0.0
itapoa,2024-01-08,2.810245816680882,0.0
itapoa,2024-01-09,2.621669452268548,0.0
itapoa,2024-01-10,2.5784104876060776,0.0
itapoa,2024-01-11,2.589557617802778,0.0
itapoa,2024-01-12,2.8345484936224206,1.0
itapoa,2024-01-13,2.690663153417292,0.0
itapoa,2024-01-14,2.4405958987550305,1.0
itapoa,2024-01-15,3.1595422511108726,0.0
itapoa,2024-01-16,2.904799877159294,0.0
itapoa,2024-01-17,2.8051812673108745,0.0
itapoa,2024-01-18,2.730219287071309,0.0
itapoa,2024-01-19,2.982760581521601,0.0
itapoa,2024-01-20,2.7243739087277814,1.0
itapoa,2024-01-21,2.428093316632224,0.0
itapoa,2024-01-22,3.2487420658816366,0.0
itapoa,2024-01-23,2.9577077710069317,0.0
itapoa,2024-01-24,2.894381082081637,1.0
itapoa,2024-01-25,2.7831271809189464,0.0
itapoa,2024-01-26,2.982760581521601,0.0
itapoa,2024-01-27,2.762499468512795,1.0
itapoa,2024-01-28,2.4662188764172375,2.0
itapoa,2024-01-29,3.2124501449585114,0.0
itapoa,2024-01-30,2.9577077710069317,0.0
itapoa,2024-01-31,2.858089161158512,0.0
itapoa,2024-02-01,2.6303969770145965,0.0
itapoa,2024-02-02,2.7803535432948703,1.0
itapoa,2024-02-03,2.47624890461808,0.0
itapoa,2024-02-04,1.9564229642570428,0.0
itapoa,2024-02-05,3.0244373301219376,1.0
itapoa,2024-02-06,2.8174949893620633,1.0
itapoa,2024-02-07,2.6969844311562197,0.0
itapoa,2024-02-08,2.6119485916414757,0.0
itapoa,2024-02-09,2.7713414290480003,0.0
itapoa,2024-02-10,2.461466570555455,4.0
itapoa,2024-02-11,1.9564229642570428,1.0
jardim_botanico,2023-12-16,2.952754576585184,0.0
jardim_botanico,2023-12-17,2.7048350939421555,0.0
jardim_botanico,2023-12-18,3.8432180208871305,0.0
jardim_botanico,2023-12-19,3.6096713409640553,0.0
jardim_botanico,2023-12-20,4.1981059763818545,1.0
jardim_botanico,2023-12-21,3.175685521914406,0.0
jardim_botanico,2023-12-22,3.202847783787681,1.0
jardim_botanico,2023-12-23,3.387864060576676,1.0
jardim_botanico,2023-12-24,2.9045228191425956,2.0
jardim_botanico,2023-12-25,4.554887498690668,1.0
jardim_botanico,2023-12-26,4.2239439795583,1.0
jardim_botanico,2023-12-27,4.0229154393437,1.0
jardim_botanico,2023-12-28,3.8947165816211027,0.0
jardim_botanico,2023-12-29,3.8930752304653455,2.0
jardim_botanico,2023-12-30,3.531638454116123,1.0
jardim_botanico,2023-12-31,3.1861390846878312,0.0
jardim_botanico,2024-01-01,4.74979199346428,0.0
jardim_botanico,2024-01-02,4.3141437661610285,1.0
jardim_botanico,2024-01-03,4.008662828887023,0.0
jardim_botanico,2024-01-04,3.9257117706562625,1.0
jardim_botanico,2024-01-05,4.202177634824713,2.0
jardim_botanico,2024-01-06,3.628538292995731,1.0
jardim_botanico,2024-01-07,3.2906731124773634,3.0
jardim_botanico,2024-01-08,4.786083914387405,0.0
jardim_botanico,2024-01-09,4.256396041869788,2.0
jardim_botanico,2024-01-10,3.925493769335735,2.0
jardim_botanico,2024-01-11,3.878834632028094,1.0
jardim_botanico,2024-01-12,4.052543879030718,1.0
jardim_botanico,2024-01-13,3.628538292995731,2.0
jardim_botanico,2024-01-14,3.217983082140939,1.0
jardim_botanico,2024-01-15,4.74979199346428,1.0
jardim_botanico,2024-01-16,4.256396041869788,3.0
jardim_botanico,2024-01-17,3.983241493626972,1.0
jardim_botanico,2024-01-18,3.878834632028094,2.0
jardim_botanico,2024-01-19,4.052543879030718,2.0
jardim_botanico,2024-01-20,3.628538292995731,2.0
jardim_botanico,2024-01-21,3.217983082140939,1.0
jardim_botanico,2024-01-22,4.74979199346428,5.0
jardim_botanico,2024-01-23,4.256396041869788,0.0
jardim_botanico,2024-01-24,3.9617856902588597,1.0
jardim_botanico,2024-01-25,3.8443751235535752,4.0
jardim_botanico,2024-01-26,4.052543879030718,3.0
jardim_botanico,2024-01-27,3.6666638527807445,3.0
jardim_botanico,2024-01-28,3.179857522355926,1.0
jardim_botanico,2024-01-29,4.74979199346428,5.0
jardim_botanico,2024-01-30,4.256396041869788,0.0
jardim_botanico,2024-01-31,3.925493769335735,3.0
jardim_botanico,2024-02-01,3.6991856747566003,1.0
jardim_botanico,2024-02-02,3.8232180874368504,4.0
jardim_botanico,2024-02-03,3.6031989501898827,1.0
jardim_botanico,2024-02-04,2.8688811281414393,2.0
jardim_botanico,2024-02-05,4.578395151552219,4.0
jardim_botanico,2024-02-06,3.9862217915720457,7.0
jardim_botanico,2024-02-07,3.904598445120923,10.0
jardim_botanico,2024-02-08,3.6664878715415146,9.0
jardim_botanico,2024-02-09,3.8344160638225335,7.0
jardim_botanico,2024-02-10,3.5246904832008368,2.0
jardim_botanico,2024-02-11,3.0001965838490596,1.0
jardim_botanico,2024-02-12,4.687902586066761,4.0
jardim_botanico,2024-02-13,4.229383039089964,3.0
jardim_botanico,2024-02-14,3.9249441994788494,6.0
jardim_botanico,2024-02-15,3.819244261076977,6.0
jardim_botanico,2024-02-16,4.024239439238983,8.0
lago_norte,2023-12-18,2.423074580348012,2.0
lago_norte,2023-12-19,2.1775493284177667,4.0
lago_norte,2023-12-20,2.2115795561761313,3.0
lago_norte,2023-12-21,2.320603445485646,2.0
lago_norte,2023-12-22,2.0752807455110207,1.0
lago_norte,2023-12-23,1.6955509944354548,1.0
lago_norte,2023-12-24,1.520745786227495,0.0
lago_norte,2023-12-25,2.7770974074477737,0.0
lago_norte,2023-12-26,2.7323566932046273,1.0
lago_norte,2023-12-27,2.7458682854754235,1.0
lago_norte,2023-12-28,2.7567857703854473,0.0
lago_norte,2023-12-29,2.856679496416445,1.0
lago_norte,2023-12-30,2.6262701146265774,1.0
lago_norte,2023-12-31,2.3157225862817636,0.0
lago_norte,2024-01-01,3.240977361170898,0.0
lago_norte,2024-01-02,2.9879689367105877,1.0
lago_norte,2024-01-03,2.9412582207098055,1.0
lago_norte,2024-01-04,2.839042492761578,0.0
lago_norte,2024-01-05,3.1224896465052088,3.0
lago_norte,2024-01-06,2.7243739087277814,0.0
lago_norte,2024-01-07,2.541649537662451,1.0
lago_norte,2024-01-08,4.267200056421079,2.0
lago_norte,2024-01-09,3.759318996964422,4.0
lago_norte,2024-01-10,3.672130581691754,1.0
lago_norte,2024-01-11,3.6469272477522257,3.0
lago_norte,2024-01-12,3.7991806913867436,1.0
lago_norte,2024-01-13,3.436979833434631,1.0
lago_norte,2024-01-14,3.0015351541248094,2.0
lago_norte,2024-01-15,4.6477714207868255,5.0
lago_norte,2024-01-16,4.223698238654702,2.0
lago_norte,2024-01-17,3.8927959661206493,4.0
lago_norte,2024-01-18,3.878834632028094,2.0
lago_norte,2024-01-19,4.052543879030718,3.0
lago_norte,2024-01-20,3.739418407328941,2.0
lago_norte,2024-01-21,3.179857522355926,1.0
lago_norte,2024-01-22,4.786083914387405,1.0
lago_norte,2024-01-23,4.292687962792914,4.0
lago_norte,2024-01-24,3.925493769335735,4.0
lago_norte,2024-01-25,3.8443751235535752,1.0
lago_norte,2024-01-26,4.052543879030718,5.0
lago_norte,2024-01-27,3.628538292995731,2.0
lago_norte,2024-01-28,3.179857522355926,1.0
lago_norte,2024-01-29,4.831227103524306,4.0
lago_norte,2024-01-30,4.256396041869788,7.0
lago_norte,2024-01-31,3.9617856902588597,3.0
lago_norte,2024-02-01,3.6647261662820827,4.0
lago_norte,2024-02-02,3.8232180874368504,6.0
lago_norte,2024-02-03,3.5573882864159225,3.0
lago_norte,2024-02-04,2.8688811281414393,5.0
lago_norte,2024-02-05,4.578395151552219,6.0
lago_norte,2024-02-06,3.9862217915720457,5.0
lago_norte,2024-02-07,3.721388455675727,9.0
lago_norte,2024-02-08,3.801053891206426,6.0
lago_norte,2024-02-09,3.991541636023902,6.0
lago_norte,2024-02-10,3.353494535518887,2.0
lago_norte,2024-02-11,2.826471789524618,0.0
lago_norte,2024-02-12,4.581989269260259,8.0
lago_norte,2024-02-13,3.9898159092800847,3.0
lago_norte,2024-02-14,3.7576803765988522,7.0
lago_norte,2024-02-15,3.6664878715415146,11.0
lago_norte,2024-02-16,3.8344160638225335,20.0
lago_norte,2024-02-17,3.30905591198995,10.0
lago_norte,2024-02-18,2.8645973493096313,1.0
lago_sul,2023-12-15,2.365646921231328,0.0
lago_sul,2023-12-16,1.973076346283695,0.0
lago_sul,2023-12-17,1.6982178926574278,0.0
lago_sul,2023-12-18,2.5284596674378657,1.0
lago_sul,2023-12-19,2.5255887507684,3.0
lago_sul,2023-12-20,3.039364557311839,1.0
lago_sul,2023-12-21,2.7074760874229282,1.0
lago_sul,2023-12-22,2.933055269220124,0.0
lago_sul,2023-12-23,2.664956286303418,1.0
lago_sul,2023-12-24,2.307924592849086,0.0
lago_sul,2023-12-25,3.149166112756235,0.0
lago_sul,2023-12-26,2.9094990193125065,3.0
lago_sul,2023-12-27,2.9898116694566967,2.0
lago_sul,2023-12-28,2.8556881753221095,2.0
lago_sul,2023-12-29,3.043577755992467,1.0
lago_sul,2023-12-30,2.73953323230771,0.0
lago_sul,2023-12-31,2.407316651806243,1.0
lago_sul,2024-01-01,3.293885255018537,1.0
lago_sul,2024-01-02,3.03907876952476,0.0
lago_sul,2024-01-03,2.894381082081637,1.0
lago_sul,2024-01-04,2.817586689393464,1.0
lago_sul,2024-01-05,2.982760581521601,3.0
lago_sul,2024-01-06,2.7243739087277814,1.0
lago_sul,2024-01-07,2.4662188764172375,1.0
lago_sul,2024-01-08,3.290247211528311,1.0
lago_sul,2024-01-09,2.9577077710069317,0.0
lago_sul,2024-01-10,2.858089161158512,3.0
lago_sul,2024-01-11,2.839042492761578,3.0
lago_sul,2024-01-12,3.0752744595610872,1.0
lago_sul,2024-01-13,2.819760185862168,0.0
lago_sul,2024-01-14,2.428093316632224,1.0
lago_sul,2024-01-15,3.2684639197584824,4.0
lago_sul,2024-01-16,2.9577077710069317,0.0
lago_sul,2024-01-17,2.894381082081637,3.0
lago_sul,2024-01-18,2.7831271809189464,5.0
lago_sul,2024-01-19,3.0266563611223694,2.0
lago_sul,2024-01-20,2.762499468512795,0.0
lago_sul,2024-01-21,2.428093316632224,1.0
lago_sul,2024-01-22,3.293885255018537,2.0
lago_sul,2024-01-23,3.0154554952981707,2.0
lago_sul,2024-01-24,2.858089161158512,3.0
lago_sul,2024-01-25,2.7831271809189464,3.0
lago_sul,2024-01-26,3.0752744595610872,1.0
lago_sul,2024-01-27,2.7243739087277814,3.0
lago_sul,2024-01-28,2.4935037926026693,2.0
lago_sul,2024-01-29,3.2124501449585114,4.0
lago_sul,2024-01-30,2.9577077710069317,2.0
lago_sul,2024-01-31,2.894381082081637,4.0
lago_sul,2024-02-01,2.6303969770145965,2.0
lago_sul,2024-02-02,2.9808527359480794,6.0
lago_sul,2024-02-03,2.5143744644030934,5.0
lago_sul,2024-02-04,2.1440356757848784,1.0
lago_sul,2024-02-05,2.9881454091988124,7.0
lago_sul,2024-02-06,2.781203068438938,9.0
lago_sul,2024-02-07,2.8046316974539893,11.0
lago_sul,2024-02-08,2.6119485916414757,7.0
lago_sul,2024-02-09,2.7713414290480003,7.0
lago_sul,2024-02-10,2.461466570555455,3.0
lago_sul,2024-02-11,1.9945485240420584,3.0
lago_sul,2024-02-12,3.1158432135839034,4.0
lago_sul,2024-02-13,2.910634822315297,8.0
lago_sul,2024-02-14,2.7901242641094535,7.0
lago_sul,2024-02-15,2.7050884245947096,14.0
nucleo_bandeirante,2023-12-18,2.0424116539449364,1.0
nucleo_bandeirante,2023-12-19,1.8151768939027189,0.0
nucleo_bandeirante,2023-12-20,1.8447982321148957,0.0
nucleo_bandeirante,2023-12-21,1.772842572851025,0.0
nucleo_bandeirante,2023-12-22,1.8203596364466583,0.0
nucleo_bandeirante,2023-12-23,1.6595214818858204,0.0
nucleo_bandeirante,2023-12-24,1.4582015167883318,0.0
nucleo_bandeirante,2023-12-25,2.0370962907295658,0.0
nucleo_bandeirante,2023-12-26,1.8231492174924773,1.0
nucleo_bandeirante,2023-12-27,1.8230435674136092,0.0
nucleo_bandeirante,2023-12-28,1.7808148964407835,0.0
nucleo_bandeirante,2023-12-29,1.843037312031065,0.0
nucleo_bandeirante,2023-12-30,1.6879018995115451,0.0
nucleo_bandeirante,2023-12-31,1.4582015167883318,0.0
nucleo_bandeirante,2024-01-01,2.0605465599673414,0.0
nucleo_bandeirante,2024-01-02,1.8645001515269848,0.0
nucleo_bandeirante,2024-01-03,1.7660272297354844,0.0
nucleo_bandeirante,2024-01-04,1.6789671252824636,0.0
nucleo_bandeirante,2024-01-05,1.856112674521174,1.0
nucleo_bandeirante,2024-01-06,1.7630001618716151,0.0
nucleo_bandeirante,2024-01-07,1.5688472540797511,0.0
nucleo_bandeirante,2024-01-08,2.762064248489325,0.0
nucleo_bandeirante,2024-01-09,2.679417176559787,0.0
nucleo_bandeirante,2024-01-10,2.6361582118973166,0.0
nucleo_bandeirante,2024-01-11,2.589557617802778,1.0
nucleo_bandeirante,2024-01-12,2.927062371661907,0.0
nucleo_bandeirante,2024-01-13,2.690663153417292,0.0
nucleo_bandeirante,2024-01-14,2.4405958987550305,1.0
nucleo_bandeirante,2024-01-15,3.240977361170898,1.0
nucleo_bandeirante,2024-01-16,2.904799877159294,1.0
nucleo_bandeirante,2024-01-17,2.888350326862168,1.0
nucleo_bandeirante,2024-01-18,2.839042492761578,0.0
nucleo_bandeirante,2024-01-19,2.982760581521601,1.0
nucleo_bandeirante,2024-01-20,2.762499468512795,4.0
nucleo_bandeirante,2024-01-21,2.428093316632224,1.0
nucleo_bandeirante,2024-01-22,3.2684639197584824,0.0
nucleo_bandeirante,2024-01-23,3.0154554952981707,0.0
nucleo_bandeirante,2024-01-24,2.894381082081637,1.0
nucleo_bandeirante,2024-01-25,2.7831271809189464,0.0
nucleo_bandeirante,2024-01-26,2.982760581521601,3.0
nucleo_bandeirante,2024-01-27,2.819760185862168,1.0
nucleo_bandeirante,2024-01-28,2.5389089067536617,0.0
nucleo_bandeirante,2024-01-29,4.211186281621107,1.0
nucleo_bandeirante,2024-01-30,3.7956109178875472,0.0
nucleo_bandeirante,2024-01-31,3.708422502614879,1.0
nucleo_bandeirante,2024-02-01,3.5658810734329958,2.0
nucleo_bandeirante,2024-02-02,3.5698548997928707,1.0
nucleo_bandeirante,2024-02-03,3.123810516172775,0.0
nucleo_bandeirante,2024-02-04,2.6793519534924513,2.0
nucleo_bandeirante,2024-02-05,4.398577512304966,0.0
nucleo_bandeirante,2024-02-06,3.7709560423558046,4.0
nucleo_bandeirante,2024-02-07,3.61056054056669,4.0
nucleo_bandeirante,2024-02-08,3.519368035509352,1.0
nucleo_bandeirante,2024-02-09,3.6434004481896025,2.0
nucleo_bandeirante,2024-02-10,3.123810516172775,2.0
nucleo_bandeirante,2024-02-11,2.6793519534924513,3.0
nucleo_bandeirante,2024-02-12,4.434869433228092,1.0
nucleo_bandeirante,2024-02-13,3.7709560423558046,0.0
nucleo_bandeirante,2024-02-14,3.61056054056669,2.0
nucleo_bandeirante,2024-02-15,3.519368035509352,4.0
nucleo_bandeirante,2024-02-16,3.687296227790371,2.0
nucleo_bandeirante,2024-02-17,3.1619360759577884,0.0
nucleo_bandeirante,2024-02-18,2.6793519534924513,0.0
outros_estados,2023-12-18,2.826588778644721,5.0
outros_estados,2023-12-19,2.835405824729859,2.0
outros_estados,2023-12-20,2.812159681721782,1.0
outros_estados,2023-12-21,2.3262340325404125,0.0
outros_estados,2023-12-22,2.52183967772651,4.0
outros_estados,2023-12-23,2.0429397215374543,1.0
outros_estados,2023-12-24,1.6832036271290172,0.0
outros_estados,2023-12-25,3.1101403461315775,1.0
outros_estados,2023-12-26,2.937828818953494,1.0
outros_estados,2023-12-27,2.9179753543611944,0.0
outros_estados,2023-12-28,2.8500385023633226,2.0
outros_estados,2023-12-29,2.9906698621448284,0.0
outros_estados,2023-12-30,2.6845738763864038,0.0
outros_estados,2023-12-31,2.3579544572449223,2.0
outros_estados,2024-01-01,3.293885255018537,0.0
outros_estados,2024-01-02,2.993999691930057,7.0
outros_estados,2024-01-03,2.93946015967634,6.0
